TestID,FolderID,Distributor,TestDate,Form,Final Rating,Test Level RM,Retest,Rating1,Rater1,Rating2,Rater2,Rating3,Rater3,File Location,PromptID,Prompt Level RM,Topic,Sub Topic,Prompt Level,Prompt,Source,Machine Transcription,Audio Length,Transcription Time,Transcription Time/sec
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_5899,5899,,GENERAL,transportation,nov1,"What are some common forms of transportation? Trains, subways... how else do people travel?",Credu,hi nice to meet you im yoo let me tell you about myself im working for samsung electronic i live in an apartment my house is,22.84848072562358,0.06011366844177246,0.0026309700484530504
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_1586,1586,,HOME,alone house,int2n,Can your describe your home?  What does it look like?  Give me a description with a lot of detail.,Credu,hi nice to meet you im kim let me tell you about myself im working for something i live in an apartment when is my hobby is in the shopping i have free time,44.79160997732426,0.09160375595092773,0.0020451096979390137
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_1594,1594,,HOME,alone house,nov1,"What foods do you have in your kitchen?  Bread, milk.... name all the foods in your kitchen.",Credu,my hi nice to meet you im using myself i walk in,22.871655328798187,0.05467987060546875,0.002390726417454366
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_2491,2491,,GENERAL,Using the Phone,int2n,Tell me about what you do when you use your phone. Do you usually talk to people? Do you send text messages or pictures with your phone? What else do you do? Tell me all of the details about how you usually use your phone.,Credu,hi nice to meet you im using you about myself im working for samsung la ti my house is working a window shopping and i have free time i go to exercise,42.86408163265306,0.0891263484954834,0.002079278153193619
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_2492,2492,,GENERAL,Using the Phone,nov1,What days of the week do you talk on the phone?  Monday.... name all the days.,Credu,hi nice to meet you im yoo kim let me tell you about myself i walk in the samsung nice i live with my,22.778820861678003,0.05859971046447754,0.0025725524082356203
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_2325,2325,,WORK-BUSINESS,technology,int2n,Describe the kinds of equipment or machines you use at work?  What jobs do these machines help you with?  Give me as many details as possible.,Credu,im calling to very very cool and hi nice to meet you im call me about myself im working for samsung electronic i live in an apartment,44.60557823129252,0.09054279327392578,0.0020298535937464104
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_2326,2326,,WORK-BUSINESS,technology,nov1,What things do you do on your computer?  Read emails… what else?,Credu,hi nice to meet you im min kim let me tell about my friend im working for samsung too nice,22.755555555555556,0.05767393112182617,0.0025344989262521267
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_742,742,,SPORTS,do yoga,intrp,Your friend wants you to join his/her yoga class. Call your friend and ask 3 or 4 questions about the yoga class.,Credu,hi nice to meet you im yoo kim last myself im working for samsung look nice i live in an apartment my home window is i have free time im going to exercise,40.309886621315194,0.08855867385864258,0.0021969467364320056
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_5601,5601,,GENERAL,holidays,int2,Tell me about some of the popular holidays in your country. Where do people typically celebrate these holidays? What kinds of things do they use to celebrate?,Credu,hi nice to meet you im using game let me tell about myself im working for something i live an apartment my house is window whenever i have free time im going to exercise,40.84394557823129,0.09070992469787598,0.002220890352626018
1910670,2228798,Credu,01-11-2018,Form 1 - ACTFL,NM,0,,NM,477.0,,,,,bk-opic-responsefiles-kr-prod/2228798/2228798_5605,5605,,GENERAL,holidays,int3q,I live in the United States. Ask me three or four questions about the holidays in my country.,Credu,hi nice to meet you im using gimme let me tell you about myself im working for something recent i live in an apartment my house is in the shoes whenever i have free time im going to exercise,44.72167800453515,0.09340238571166992,0.002088525965018534
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_5909,5909,,GENERAL,visit with family and/or friends,int2n,Tell me more about the friends and family that you like to visit.,Credu,my favorite younger boys and four year and younger boys three years its very active so my wife and three children here and very hard,36.10702947845805,0.07889509201049805,0.002185034137398867
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_5910,5910,,GENERAL,visit with family and/or friends,nov1,"What do you and your family do in your free time? Watch TV, eat together…what other activities?",Credu,i spend most of my family and time and list time and watching tv my kids and reading books my wife and moving watching movie,22.732380952380954,0.05746126174926758,0.0025277273801470926
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_2645,2645,,HOME,married family house,int2n,Can you describe your home to me?  What does it look like?  How many rooms does it have?  Give me a description with a lot of details.,Credu,my house three rooms and four bed bedroom and playroom and study so many times restroom and kitchen,24.450657596371883,0.05757021903991699,0.0023545468588321143
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_2653,2653,,HOME,married family house,nov1,"What do you do on the weekend?  Sleep, read.... name all the things you do on the weekend.",Credu,weekend and walk and work wend my three children play the playground in garden may i spend my time with my,22.616281179138323,0.05763530731201172,0.002548398954518464
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_2332,2332,,WORK-BUSINESS,training,int2n,Describe the training at your company  for new employees?  What kind of training is it?  Where do they do the training?  How long does the training take? What things do you learn?,Credu,im chef and    and fried and boring and live and sliced and cutie,22.755555555555556,0.056154489517211914,0.0024677265901118517
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_2336,2336,,WORK-BUSINESS,training,nov1,"What things do you have in your office.  A desk, a clock.... what other things?",Credu,im so sorry all right to you question,6.2693877551020405,0.05091285705566406,0.008120865871508917
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_5445,5445,,GENERAL,furniture,int2n,Tell me about the furniture in your home.,Credu,my home has bedroom very big and family bed my wife my three children and me and very big size and she another furniture known furniture,24.38095238095238,0.06678628921508789,0.0027392813935875893
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_5446,5446,,GENERAL,furniture,nov1,"What colors is your furniture? White, brown... what other colors?",Credu,i like fight and fight and very clean and or black is very my mind covered my mind,22.6859410430839,0.056096792221069336,0.0024727557968405793
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_6786,6786,,GENERAL,common industries,intrp,"Imagine that you have an interview for a job at a very important company. To prepare for the interview, you want to learn more about the company. Call the company and ask three or four questions to learn more about it.",Credu,im so sorry your question dont understand,8.034149659863946,0.052107810974121094,0.00648579042962507
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_582,582,,ACTIVITIES,go to the movies,int2,Tell me about the kinds of movies that you like to see.,Credu,i like surviving movie and i like i like movie and survivor and season movie and so,44.51269841269841,0.08542561531066895,0.0019191291104989278
1910689,2228976,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,477.0,,,,,bk-opic-responsefiles-kr-prod/2228976/2228976_2970,2970,,ACTIVITIES,go to the movies,int3q,I like to go to the movies too.  Ask me 3 or 4 questions to find out about the movies I like to watch.,Credu,do you like a movie i like a movie and with my wife and together movie watching you,41.44761904761905,0.08633947372436523,0.002083098515868187
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_2325,2325,,WORK-BUSINESS,technology,int2n,Describe the kinds of equipment or machines you use at work?  What jobs do these machines help you with?  Give me as many details as possible.,Credu,oh when i work i usually i always use computer computer is intelligent machine of movie when i when i schedule of movie i use program of   ,44.51269841269841,0.08904623985290527,0.0020004682490222274
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_2327,2327,,WORK-BUSINESS,technology,nov1,"List the electronic devices you use at work:  Telephone, what else? ",Credu,when i work i used telephone and computer and thats it thats it telephone and computer sorry i don  tion,22.546621315192745,0.05768752098083496,0.00255858827690351
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_5935,5935,,GENERAL,weather,int2n,How is the weather where you are today?,Credu,say is very cold on the road snow yesterday snowing and very cold but it is very cold but the sky is very clear and very many wind,33.367120181405895,0.07620000839233398,0.002283685495723334
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_5939,5939,,GENERAL,weather,nov1,"What kind of weather do you have in your country? In my country, there is rain and sometimes snow. What about yours?",Credu,i in my country sometimes rain sometimes snow sometimes very much windy for your country and my country is same,18.66888888888889,0.0579068660736084,0.003101784279624304
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_5922,5922,,ACTIVITIES,Watch TV,int2n,Tell me more about the TV shows in your country. What shows are popular?,Credu,in my country show now the famous tv show is independent and the joy and very impressive always,44.44303854875283,0.0878145694732666,0.0019758903158013453
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_5926,5926,,ACTIVITIES,Watch TV,nov1,Tell me about your favorite actor or actress.  What does he or she look like?  What does he or she wear?,Credu,my favorite actor is jung  ho he is very polar and he has a big head but he is very handsome and white,22.616281179138323,0.057579994201660156,0.0025459532336719005
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_2955,2955,,INTERESTS,sing alone,int2n,"Describe the types of music, songs and composers you like to sing.",Credu,i usually sing along in my room in my house sometimes i sing alone in on the road but very sound low it is that is that is very comfortable when i sing alone i feel very comfortable and relaxed like a like,44.628798185941044,0.0933837890625,0.0020924558325193204
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_2956,2956,,INTERESTS,sing alone,nov1,"What days of the week do you sing?  Monday, Tuesday... what days?",Credu,always i sing always today i sing along in my room and tomorrow tomorrow i will sing i think,22.80204081632653,0.05648946762084961,0.0024773864793892694
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_6786,6786,,GENERAL,common industries,intrp,"Imagine that you have an interview for a job at a very important company. To prepare for the interview, you want to learn more about the company. Call the company and ask three or four questions to learn more about it.",Credu,in interview interview one is what is your strength and how old are you and sorry i cant speak anymore sorry,33.11170068027211,0.07003450393676758,0.0021150983639597228
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_5322,5322,,GENERAL,banks/money,int2,Tell me about the banks in your country. What do they typically look like? Where are they usually located?,Credu,sorry i dont understand your question im not ready,7.430385487528345,0.04465913772583008,0.00601033927523531
1910690,2228935,Credu,01-11-2018,Form 1 - ACTFL,NH,0,Retest,NH,3861.0,,,,,bk-opic-responsefiles-kr-prod/2228935/2228935_5326,5326,,GENERAL,banks/money,int3q,"My bank is Capitol Bank in Washington, DC. Ask me three or four questions about my bank.",Credu,sorry im not i have not questioned your bank sorry,15.487755102040817,0.0536956787109375,0.0034669762245828667
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_5395,5395,,GENERAL,country/geography,int2n,What does your country look like? Describe its geography for me.,Credu,yeah i like i like country i like country winter winter winter and people and food very very like i eating im going to im going to and jung  hoku thats,44.53591836734694,0.08922982215881348,0.002003547370974064
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_5397,5397,,GENERAL,country/geography,nov1,"What things do you find outside in your country? Mountains, lakes... what other things?",Credu,i like mountain i like lakes korea korea i think korea sea i see i see very,22.6859410430839,0.05754256248474121,0.002536485587062909
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_6419,6419,,GENERAL,community events,int2n,"Describe one of your favorite things that people do when they get together in the area in which you live. Maybe they have parties for national holidays or maybe there is something people do during the weekends. When these celebrations happen, who goes to them, and what they do when they are there?",Credu,on the holiday im going to kill with my family two children two children very very like learning blog play and video game with friends children my family my family eating eating like eating like,44.582312925170065,0.09163618087768555,0.002055438017123379
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_6421,6421,,GENERAL,community events,nov1,What do people in your country have at parties and celebrations? Do they have food  . . . games . . . what else do they have?,Credu,look at me i like snot game very very holiday in home side home two oclock,22.593061224489794,0.05680680274963379,0.002514347311556786
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_7400,7400,,ACTIVITIES,watch/listen to/read the news,int2n,How do you get your news? What tools do you use? TV? What else?  ,Credu,i like tv i watching tv and drama and music music yet cold country cold very very cold i am cold i dont feel well im cold,44.46621315192744,0.0900266170501709,0.002024607239266755
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_7402,7402,,ACTIVITIES,watch/listen to/read the news,nov1,"What do you do during the weekdays? Work, read the news… what else?",Credu,i work lab customer service use event delivery delivery service and pay up and delivery,22.732380952380954,0.05589890480041504,0.0024589991218918173
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_5330,5330,,GENERAL,banks/money,int2n,Tell me about the money in your country. What do the bills and coins look like?,Credu,yes money money korea money famous famous people hido hiddo how old very very old famous famous people nice nice guy korean korean,44.698412698412696,0.08956241607666016,0.002003704621033235
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_5332,5332,,GENERAL,banks/money,nov1,"What days is your bank open? Tuesday, Wednesday... what other days?",Credu,yes bank bank open one day tuesday bank open five day five day,22.709160997732425,0.0552363395690918,0.0024323373098023
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_1809,1809,,INTERESTS,read to children,intrp,"You are planning to read to a group of children tomorrow, and you want to bring something new to read them  Call the teacher and ask 3 or 4 questions to find out more about the children and what they like.",Credu,i dont know im sorry question opic and i english example,60.78988662131519,0.12170219421386719,0.002002013837795083
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_787,787,,WORK-BUSINESS,lunch time,int2,During the work day ..... where do you typically eat your lunch and what are some of  the things you eat for lunch?,Credu,i eat i eat my color meat every day i like jjigae food jjigae food or korean korean korean food like donga steak doodle doodle or,44.628798185941044,0.09318399429321289,0.0020879790198466
1910712,2228974,Credu,01-11-2018,Form 1 - ACTFL,NH,0,,NH,146.0,,,,,bk-opic-responsefiles-kr-prod/2228974/2228974_2974,2974,,WORK-BUSINESS,lunch time,int3q,Now ask me 3 or 4 questions to find out about what I do for lunch.,Credu,i like all food also ginger food steak live chocolate i am sick i am sick diet diet so what the nor food i am hungry,44.7681179138322,0.09100651741027832,0.0020328421575694527
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_2511,2511,,INTERESTS,go out dancing,int2n,Tell me all about going out dancing.  Where do you go?  What does the place you go look like?  Who do you go with?  What kind of dancing do you do?  Tell me all the details.,Credu,i like dancing and i love k  pop star for example so they dance very fantastic and wonderful so i try their dance my home i like dance and tri home because my home is comfortable and very,45.20929705215419,0.09244894981384277,0.0020449101366737054
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_2515,2515,,INTERESTS,go out dancing,nov1,What time to you go to dance?  What time do you go home?,Credu,i do dance every day i go to school so after school i try to dance one hour and two hours,22.360861678004536,0.06251239776611328,0.002795616674629501
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_5896,5896,,GENERAL,transportation,int2n,Tell me about how people get around your city or town. What kinds of transportaton do people use?,Credu,i live in gyeonggi   province in angam chinese japanese and korean so city and there is there is city and city in wongdong wong is traditional people so when i go to and so i see various people,45.20929705215419,0.09845232963562012,0.00217770096097809
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_5898,5898,,GENERAL,transportation,nov1,"What do you do when you ride public transportation?  Stand, sit...what other activities?",Credu,i like i like here im very i feel,22.918140589569163,0.05195474624633789,0.0022669703959309986
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_7103,7103,,SPORTS,bike,int2n,Tell me about the kinds of places people go to ride their bikes. ,Credu,i like ride a bike and i ride bike in the my home around park park is park name is raktown raktown is very white and clean and wakeown is many people ride a bike so i ride together them,37.94145124716553,0.08028292655944824,0.0021159687866564116
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_7105,7105,,SPORTS,bike,nov1,Where do people bike in your country? In the city? In the mountains? Where else?,Credu,i ride a bike in wake park i live in park and i go to ride a bike,22.964580498866212,0.05592823028564453,0.0024354126690189605
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_5609,5609,,GENERAL,holidays,int2n,Tell me about some of the holidays in your country.,Credu,i go to jeju in my holiday i live in city and c is not haeg city is not very apartment so i go to my friend sejong city is big city and i once go to when i go to,45.13963718820862,0.09399628639221191,0.002082344747262737
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_5612,5612,,GENERAL,holidays,nov1,"What do you do on holidays? Sing, eat... what other things?",Credu,my holiday is with my friend every day my holiday is go to tegasi and i eat we eat very delicious food and go to,23.011020408163265,0.057546138763427734,0.0025008077756957263
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_5932,5932,,GENERAL,weather,intrp,"You are planning a vacation abroad. Call your hotel and ask three or four questions about the weather in that country, and about what kinds of clothes you should bring with you.",Credu,hello ava i heard you go to travel travel when is you go when is your travel and who is go to travel and what do you know do you know delicious food house and last do you have money,66.47877551020409,0.13477683067321777,0.002027366323143698
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_5652,5652,,SCHOOL-LANGUAGE,school/building,int2,Tell me more about your language school. What is the building or campus like?,Credu,my language test is english trade because i want english skills in so i start this class my class is my language school is korean university of major arts and my school is very white and clean my school is around the mountain and river so air is very good i want,45.3021768707483,0.09724664688110352,0.0021466219417790463
1910835,2229441,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,3444.0,,,,,bk-opic-responsefiles-kr-prod/2229441/2229441_5656,5656,,SCHOOL-LANGUAGE,school/building,int3q,I am studying Japanese at a language school. Ask me three or four questions about my language school.,Credu,why do you why you want to go japanese why do you want japanese language and where do you study in country do you like japanese singer lastly you want to do you know one do you know one,45.20929705215419,0.09237885475158691,0.0020433596798688806
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_2491,2491,,GENERAL,Using the Phone,int2n,Tell me about what you do when you use your phone. Do you usually talk to people? Do you send text messages or pictures with your phone? What else do you do? Tell me all of the details about how you usually use your phone.,Credu,usually sorry eva i dont question sorry,15.952154195011337,0.058222293853759766,0.003649807614821541
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_2494,2494,,GENERAL,Using the Phone,nov1,"Where do you take your phone? To work, on the train . . . name all of the places you take your phone.",Credu,i attend i major infice i like traveling because,22.894920634920634,0.054326772689819336,0.0023728744709844967
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_5870,5870,,GENERAL,surf the internet,int2n,Tell me more about surfing the internet. What are some of your favorite websites?,Credu,my favorite website is very useful kind of use enter and listen and shopping so i look for vacation so i like,45.13963718820862,0.08922314643859863,0.001976603092013897
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_5872,5872,,GENERAL,surf the internet,nov1,"Who in your family likes to surf the internet? Brother, daughter... what other family members?",Credu,i have four member in my family we write neighbor website because we because we,22.918140589569163,0.05432486534118652,0.0023703871231993247
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_5609,5609,,GENERAL,holidays,int2n,Tell me about some of the holidays in your country.,Credu,i usually watch the movie with my sister we cinema recently watched we look movie in sejong,45.13963718820862,0.08873462677001953,0.001965780681843823
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_5612,5612,,GENERAL,holidays,nov1,"What do you do on holidays? Sing, eat... what other things?",Credu,so i usually sing my with my sister we go to the singing room we like singing,22.941360544217687,0.05576014518737793,0.0024305509291789643
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_5922,5922,,ACTIVITIES,Watch TV,int2n,Tell me more about the TV shows in your country. What shows are popular?,Credu,my countrys popular tv show is tv tv show is wandan hand is very famous tv show in my country and so we i watch tv show on the wand it is very funny and,44.907437641723355,0.09222960472106934,0.002053771258491469
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_5923,5923,,ACTIVITIES,Watch TV,nov1,What time do your favorite TV shows start? What time do they end?,Credu,my favorite tv show is it is wednesday and tuesday,22.964580498866212,0.05533647537231445,0.0024096445121236367
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_3008,3008,,INTERESTS,"draw, paint",intrp,You want to sign up for an evening painting class.  Call the instructor of the class and ask 3 or 4 questions to learn everything you need to know about the class.,Credu,sorry ava you talked very fast so i cant question i cant ask him sorry,18.970748299319727,0.053667306900024414,0.002828950447987804
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_1214,1214,,SPORTS,go to a health club or gym,int2,Describe your health club or gym in as much detail as you can.  Where is it?  What does it look like?,Credu,i go to the station station is the station is very famous dish thank you,30.952244897959183,0.06391000747680664,0.0020647939329602716
1910837,2229446,Credu,01-12-2018,Form 1 - ACTFL,NH,0,,NH,445.0,,,,,bk-opic-responsefiles-kr-prod/2229446/2229446_1493,1493,,SPORTS,go to a health club or gym,int3q,"I go to a really nice gym.  Ask me 3 or 4 questions to learn more about my gym to see if you would like it, too.",Credu,what favorite exercise and do you know the test and we go to gym together and you like i dont know,45.18607709750567,0.08795857429504395,0.0019465857614778287
1910853,2229442,Credu,01-12-2018,Form 1 - ACTFL,NM,0,,NM,3860.0,,,,,bk-opic-responsefiles-kr-prod/2229442/2229442_2695,2695,,TRAVEL,take vacation internationally,int2n,Describe all the things you pack in your suitcase when you go on your international business trips.,Credu,i want to go moli i checked the dress and sand and hat and pants i will go there i looking sunset and on the beach i drink orange juice,45.16281179138322,0.09299087524414062,0.0020590142986155417
1910853,2229442,Credu,01-12-2018,Form 1 - ACTFL,NM,0,,NM,3860.0,,,,,bk-opic-responsefiles-kr-prod/2229442/2229442_2700,2700,,TRAVEL,take vacation internationally,nov1,What things do you do when you travel?  Go to meetings.... name all the things you do.,Credu,i will go shopping with my friend and my friend my parents and my best friend give the present and walk on the beach i,22.871655328798187,0.05673956871032715,0.0024807810320088704
1910853,2229442,Credu,01-12-2018,Form 1 - ACTFL,NM,0,,NM,3860.0,,,,,bk-opic-responsefiles-kr-prod/2229442/2229442_2498,2498,,INTERESTS,Read Books,int2n,What kinds of books do you like to read?  What are they about?  Who are the authors?  Why do you like them?,Credu,i like space alien and because im surprised space where is the area and where is the record so i talk about,45.04671201814059,0.08794498443603516,0.0019523064058619677
1910853,2229442,Credu,01-12-2018,Form 1 - ACTFL,NM,0,,NM,3860.0,,,,,bk-opic-responsefiles-kr-prod/2229442/2229442_2500,2500,,INTERESTS,Read Books,nov1,Where do you read?  Your bedroom..... name all the places you like to read?,Credu,i live my friend eating    or snack i like it,11.006303854875284,0.04669189453125,0.004242286524787124
1910853,2229442,Credu,01-12-2018,Form 1 - ACTFL,NM,0,,NM,3860.0,,,,,bk-opic-responsefiles-kr-prod/2229442/2229442_5896,5896,,GENERAL,transportation,int2n,Tell me about how people get around your city or town. What kinds of transportaton do people use?,Credu,my cgp almost student because nearby university so my neighbor is student they study hard and late night theyre coming in students study we study in university and so in my,45.18607709750567,0.09207320213317871,0.0020376453998096965
1910853,2229442,Credu,01-12-2018,Form 1 - ACTFL,NM,0,,NM,3860.0,,,,,bk-opic-responsefiles-kr-prod/2229442/2229442_5898,5898,,GENERAL,transportation,nov1,"What do you do when you ride public transportation?  Stand, sit...what other activities?",Credu,i like walking the park because i need my neighbor and dog hi its very nice,18.45986394557823,0.056151628494262695,0.003041822445701878
